Tyre Condition,Make Year,Registration Number,Mileage,Price,Service Record,Insurance,Registration Certificate,Accessories,Car Age,Price per Mile,Company Name_Ford,Company Name_Honda,Company Name_Hyundai,Company Name_Kia,Company Name_Maruti Suzuki,Company Name_Nissan,Company Name_Renault,Company Name_Toyota,Company Name_Volkswagen,Car Name_Camry,Car Name_Cruze,Car Name_Elantra,Car Name_F-150,Car Name_Kwid,Car Name_Polo,Car Name_Seltos,Car Name_Sunny,Car Name_Swift,Variant_GT,Variant_Highline,Variant_LE,Variant_RXE,Variant_SE,Variant_SL,Variant_XL,Variant_ZXI,Fuel Type_Diesel,Fuel Type_Petrol,Transmission Type_Automatic (Tiptronic),Transmission Type_Manual,Body Color_Blue,Body Color_Gold,Body Color_Grey,Body Color_Maroon,Body Color_Red,Body Color_Silver,Body Color_White,Owner Type_Second,Owner Type_Third
New,2023.0,31-467-3606,1.4458729447808103,0.16979402421729065,Full Service History,Valid Until [date],Not Available,"Leather Seats, GPS, Alloy Wheels, Music System",-1.2021146501902096,-0.5644157950097838,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Needs Replacement,2017.0,70-189-4953,0.3448053922922494,0.885741662048308,No Service Record,Valid Until [date],Available,"Music System, Sunroof, GPS",0.8714501787947426,-0.2866191813234212,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
New,2016.0,72-251-6587,-0.7140893245581961,0.6157835474105361,Major Service at 119153 km,Valid Until [date],Available,"Sunroof, Leather Seats",1.2170443169589014,0.16399508765983217,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
Used,2020.0,33-911-2651,0.550357449853773,1.3701018333526,Full Service History,Valid Until [date],Available,"GPS, Music System, Leather Seats, Alloy Wheels",-0.16533223569773342,-0.2617841391847394,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
Needs Replacement,2022.0,69-360-7202,0.014679604182270196,0.9270039609872179,Major Service at 83280 km,No Current Insurance,Not Available,Sunroof,-0.8565205120260508,-0.17507079209319765,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
New,2024.0,52-845-8164,-0.5109322230768899,1.499204519415761,No Service Record,Valid Until [date],Available,"Alloy Wheels, Leather Seats, Sunroof, Music System",-1.5477087883543683,0.2520059744412166,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
Needs Replacement,2021.0,66-650-1190,0.772656192788246,-1.296208013230274,Full Service History,Valid Until [date],Not Available,"Leather Seats, GPS, Music System",-0.5109263738618921,-0.6921898324463553,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Used,2017.0,94-371-7754,-0.19677881123121835,-0.41354458448085135,No Service Record,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, Music System",0.8714501787947426,-0.38614489312396544,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
Needs Replacement,2016.0,33-879-6792,1.3842163311066398,-1.3499589538434134,Major Service at 111879 km,No Current Insurance,Not Available,"Alloy Wheels, GPS, Leather Seats, Sunroof",1.2170443169589014,-0.7338662906533538,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
Used,2017.0,37-535-3049,-0.5674027664420181,-0.39525965469508173,No Service Record,No Current Insurance,Not Available,"Music System, Alloy Wheels",0.8714501787947426,-0.24164393576930304,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
New,2020.0,39-143-7044,0.9178121398757135,-0.7746113442893364,No Service Record,No Current Insurance,Not Available,"Sunroof, Alloy Wheels, Music System",-0.16533223569773342,-0.6317846675418703,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Used,2018.0,65-453-3236,-0.7209860777816796,-0.2764552280922299,Full Service History,Valid Until [date],Available,"Music System, Alloy Wheels, Sunroof, Leather Seats",0.525856040630584,-0.1188116634342942,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
Needs Replacement,2019.0,39-689-3099,1.4185920540926187,-0.6423919088308737,No Service Record,No Current Insurance,Available,GPS,0.18026190246642526,-0.6545762725155341,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
Needs Replacement,2022.0,55-632-2511,1.2673496772674555,0.7153896635020508,Full Service History,No Current Insurance,Available,"Leather Seats, Music System, Alloy Wheels",-0.8565205120260508,-0.4811300482570774,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
Needs Replacement,2023.0,89-936-2606,-0.9190831592739547,0.24042735738831392,No Service Record,Valid Until [date],Available,"Leather Seats, Music System, Alloy Wheels, Sunroof",-1.2021146501902096,0.23909698848925057,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Used,2020.0,99-821-9940,-0.7634830428141102,-1.0587809704059628,No Service Record,Valid Until [date],Available,"Leather Seats, GPS",-0.16533223569773342,-0.3529215901545553,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
Used,2022.0,22-166-1052,0.0984670526127362,-0.4845718401448919,No Service Record,No Current Insurance,Not Available,"Sunroof, Music System",-0.8565205120260508,-0.4733857857045597,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
Needs Replacement,2024.0,11-904-5962,-0.20092046460302304,0.6749931282840579,Full Service History,Valid Until [date],Available,"Sunroof, Leather Seats",-1.5477087883543683,-0.14111823763410225,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
Needs Replacement,2021.0,28-862-4832,0.1380468530963305,-0.8358641275442227,Full Service History,No Current Insurance,Available,Sunroof,-0.5109263738618921,-0.5468813165227611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
New,2020.0,44-223-1885,-1.0841370497346579,0.5207832943143005,Full Service History,Valid Until [date],Not Available,Music System,-0.16533223569773342,0.601519761223572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Needs Replacement,2021.0,98-344-8781,-0.5622527105101218,-0.8758667402691982,Full Service History,Valid Until [date],Not Available,Alloy Wheels,-0.5109263738618921,-0.3811453630136288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
New,2019.0,91-165-7469,1.2568694935179323,-0.5895283760316744,No Service Record,Valid Until [date],Available,"GPS, Alloy Wheels, Sunroof, Music System",0.18026190246642526,-0.6365314633196898,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
Used,2024.0,91-323-6990,-0.395001943043505,0.5742961499041876,No Service Record,No Current Insurance,Available,"Leather Seats, Sunroof, GPS, Alloy Wheels",-1.5477087883543683,-0.07022691751617534,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
New,2023.0,10-847-1588,-0.21375959005561754,1.5990227476189005,Major Service at 107715 km,No Current Insurance,Available,GPS,-1.2021146501902096,0.07311763080088267,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
New,2016.0,66-622-5705,0.26888708526821226,0.053673465149281875,Major Service at 65111 km,Valid Until [date],Not Available,"GPS, Alloy Wheels, Music System, Sunroof",1.2170443169589014,-0.41140195991551637,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
Needs Replacement,2024.0,79-658-5608,-0.8739571447098567,-0.2131419271815609,No Service Record,Valid Until [date],Not Available,"Leather Seats, Alloy Wheels, Sunroof, GPS",-1.5477087883543683,0.02005017402014197,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Needs Replacement,2021.0,76-784-5801,-0.5065924906307816,-0.6173626796591598,Full Service History,Valid Until [date],Available,"Leather Seats, Alloy Wheels, Sunroof",-0.5109263738618921,-0.33061813940331714,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
New,2015.0,26-574-8407,-0.3225230090369231,-0.3747886715139964,Full Service History,Valid Until [date],Available,Sunroof,1.56263845512306,-0.3369362246373936,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
